OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790306085510|48167725300|Census Tract 7253|993053|291185|G5020|S|20740306085510|48167725300|Census Tract 7253|993053|291185|G5020|S|993053|291185
20790306085703|48167725400|Census Tract 7254|1133389|0|G5020|S|20740306085703|48167725400|Census Tract 7254|1133389|0|G5020|S|1133389|0
20790306084084|48167725500|Census Tract 7255|835959|33382|G5020|S|20740306084084|48167725500|Census Tract 7255|835959|33382|G5020|S|835959|33382
20790306085664|48167725600|Census Tract 7256|1788392|320418|G5020|S|20740306085664|48167725600|Census Tract 7256|1788392|320418|G5020|S|1788392|320418
20790306085958|48167725700|Census Tract 7257|1111593|208162|G5020|S|20740306085958|48167725700|Census Tract 7257|1111593|208162|G5020|S|1111593|208162
20790306085740|48167725800|Census Tract 7258|2694933|3793626|G5020|S|20740306085740|48167725800|Census Tract 7258|2694933|3793626|G5020|S|2694933|3793626
20790306085777|48167725900|Census Tract 7259|7614260|2916334|G5020|S|20740306085777|48167725900|Census Tract 7259|7614260|2916334|G5020|S|7614260|2916334
20790306083388|48167726000|Census Tract 7260|20983784|53548563|G5020|S|20740306086062|48167723600|Census Tract 7236|143857427|18898963|G5020|S|0|5
20790306083388|48167726000|Census Tract 7260|20983784|53548563|G5020|S|20740306085850|48167723800|Census Tract 7238|15971244|2931456|G5020|S|1110|0
20790306083388|48167726000|Census Tract 7260|20983784|53548563|G5020|S|20740306083388|48167726000|Census Tract 7260|21089611|53741162|G5020|S|20982674|53548558
2079015616227630|48167726101|Census Tract 7261.01|11399662|34050319|G5020|S|20740306083424|48167726100|Census Tract 7261|30533586|95952434|G5020|S|11399662|34050319
2079015616234590|48167726102|Census Tract 7261.02|19133924|61902115|G5020|S|20740306083424|48167726100|Census Tract 7261|30533586|95952434|G5020|S|19133924|61902115
207903717249858|48167726200|Census Tract 7262|38430855|4808663|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|2109867|0
207903717249858|48167726200|Census Tract 7262|38430855|4808663|G5020|S|207403717249858|48167726200|Census Tract 7262|36320988|4808663|G5020|S|36320988|4808663
207903717249845|48167990000|Census Tract 9900|0|525963918|G5020|S|207403717249845|48167990000|Census Tract 9900|0|525963918|G5020|S|0|525963918
2079019669430775|48167990100|Census Tract 9901|0|473736068|G5020|S|20740306086368|48167721900|Census Tract 7219|69127539|6443299|G5020|S|0|891467
2079019669430775|48167990100|Census Tract 9901|0|473736068|G5020|S|207403717249855|48167722001|Census Tract 7220.01|8106981|366304|G5020|S|0|62196
2079019669430775|48167990100|Census Tract 9901|0|473736068|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|0|472782405
2079015503879290|48169950101|Census Tract 9501.01|51363312|426092|G5020|S|20740710701638|48169950100|Census Tract 9501|2313937124|7209242|G5020|S|51363312|426092
2079015503879285|48169950102|Census Tract 9501.02|2262332940|6783150|G5020|S|20740710701638|48169950100|Census Tract 9501|2313937124|7209242|G5020|S|2262332940|6783150
2079015503879299|48169980000|Census Tract 9800|240872|0|G5020|S|20740710701638|48169950100|Census Tract 9501|2313937124|7209242|G5020|S|240872|0
207901032712068|48171950100|Census Tract 9501|965378512|5062173|G5020|S|207401032712068|48171950100|Census Tract 9501|965378512|5062173|G5020|S|965378512|5062173
207901032712069|48171950200|Census Tract 9502|1033243321|1521075|G5020|S|207401032712069|48171950200|Census Tract 9502|1033243321|1521075|G5020|S|1033243321|1521075
2079015501390972|48171950301|Census Tract 9503.01|204639715|257794|G5020|S|207401032712065|48171950300|Census Tract 9503|439791998|688297|G5020|S|204639715|257794
2079015501391154|48171950302|Census Tract 9503.02|235152283|430503|G5020|S|207401032712065|48171950300|Census Tract 9503|439791998|688297|G5020|S|235152283|430503
2079015501391168|48171950401|Census Tract 9504.01|26954669|44616|G5020|S|207401032712066|48171950400|Census Tract 9504|76278519|459388|G5020|S|26954669|44616
2079015501391140|48171950402|Census Tract 9504.02|49323850|414772|G5020|S|207401032712066|48171950400|Census Tract 9504|76278519|459388|G5020|S|49323850|414772
207901032712067|48171950500|Census Tract 9505|226038955|1269668|G5020|S|207401032712067|48171950500|Census Tract 9505|226038955|1269668|G5020|S|226038955|1269668
20790711590688|48173950100|Census Tract 9501|2331552974|2245302|G5020|S|20740711590688|48173950100|Census Tract 9501|2331552974|2245302|G5020|S|2331552974|2245302
20790307503435|48175960100|Census Tract 9601|643342721|11085324|G5020|S|20740307503435|48175960100|Census Tract 9601|643342721|11085324|G5020|S|643342721|11085324
20790307503453|48175960200|Census Tract 9602|1563355891|7964691|G5020|S|20740307503453|48175960200|Census Tract 9602|1563355891|7964691|G5020|S|1563355891|7964691
20790269383685|48177000100|Census Tract 1|606199666|2650521|G5020|S|20740269383685|48177000100|Census Tract 1|606199666|2650521|G5020|S|606199666|2650521
20790269383606|48177000200|Census Tract 2|732295276|2885243|G5020|S|20740269383606|48177000200|Census Tract 2|732370248|3012879|G5020|S|732266735|2885243
20790269383606|48177000200|Census Tract 2|732295276|2885243|G5020|S|20740269383631|48177000300|Census Tract 3|4889789|0|G5020|S|28541|0
20790269383631|48177000300|Census Tract 3|4861248|0|G5020|S|20740269383631|48177000300|Census Tract 3|4889789|0|G5020|S|4861248|0
20790269383660|48177000400|Census Tract 4|2480076|0|G5020|S|20740269383660|48177000400|Census Tract 4|2480076|0|G5020|S|2480076|0
20790269383734|48177000500|Census Tract 5|473562794|1215251|G5020|S|20740269383734|48177000500|Census Tract 5|473562794|1215251|G5020|S|473562794|1215251
20790269383709|48177000600|Census Tract 6|943305802|1453071|G5020|S|20740269383606|48177000200|Census Tract 2|732370248|3012879|G5020|S|103513|127636
20790269383709|48177000600|Census Tract 6|943305802|1453071|G5020|S|20740269383709|48177000600|Census Tract 6|943202289|1325435|G5020|S|943202289|1325435
20790309350750|48179950100|Census Tract 9501|2367823502|8700790|G5020|S|20740309350750|48179950100|Census Tract 9501|2367823502|8700790|G5020|S|2367823502|8700790
20790309350786|48179950300|Census Tract 9503|8412734|0|G5020|S|20740309350786|48179950300|Census Tract 9503|8412734|0|G5020|S|8412734|0
20790309350823|48179950400|Census Tract 9504|7157680|0|G5020|S|20740309350823|48179950400|Census Tract 9504|6987561|0|G5020|S|6987561|0
20790309350823|48179950400|Census Tract 9504|7157680|0|G5020|S|20740309350888|48179950700|Census Tract 9507|3565275|0|G5020|S|170119|0
20790309350954|48179950500|Census Tract 9505|1829567|0|G5020|S|20740309350954|48179950500|Census Tract 9505|1931464|0|G5020|S|1829567|0
20790309350857|48179950600|Census Tract 9506|6260333|0|G5020|S|20740309350954|48179950500|Census Tract 9505|1931464|0|G5020|S|101897|0
20790309350857|48179950600|Census Tract 9506|6260333|0|G5020|S|20740309350857|48179950600|Census Tract 9506|6931512|0|G5020|S|6158436|0
20790309350888|48179950700|Census Tract 9507|3395156|0|G5020|S|20740309350888|48179950700|Census Tract 9507|3565275|0|G5020|S|3395156|0
20790309350922|48179950800|Census Tract 9508|3382707|0|G5020|S|20740309350857|48179950600|Census Tract 9506|6931512|0|G5020|S|773076|0
20790309350922|48179950800|Census Tract 9508|3382707|0|G5020|S|20740309350922|48179950800|Census Tract 9508|2609631|0|G5020|S|2609631|0
20790536857082|48181000101|Census Tract 1.01|186494607|675690|G5020|S|20740536857082|48181000101|Census Tract 1.01|186483870|675690|G5020|S|186483870|675690
20790536857082|48181000101|Census Tract 1.01|186494607|675690|G5020|S|20740536857223|48181000102|Census Tract 1.02|109775549|403098|G5020|S|10737|0
20790536857223|48181000102|Census Tract 1.02|109764812|403098|G5020|S|20740536857223|48181000102|Census Tract 1.02|109775549|403098|G5020|S|109764812|403098
20790536857095|48181000200|Census Tract 2|31438758|76201|G5020|S|20740536857095|48181000200|Census Tract 2|31438758|76201|G5020|S|31438758|76201
20790536857212|48181000302|Census Tract 3.02|172278988|16135777|G5020|S|20740536857212|48181000302|Census Tract 3.02|172210971|16135777|G5020|S|172210971|16135777
20790536857212|48181000302|Census Tract 3.02|172278988|16135777|G5020|S|207403717935291|48181000303|Census Tract 3.03|56902867|50681325|G5020|S|68017|0
207903717935136|48181000304|Census Tract 3.04|251649937|35248773|G5020|S|207403717935136|48181000304|Census Tract 3.04|251649937|35248773|G5020|S|251649937|35248773
2079015496834537|48181000305|Census Tract 3.05|32330424|18679386|G5020|S|207403717935291|48181000303|Census Tract 3.03|56902867|50681325|G5020|S|32330424|18679386
2079015496834523|48181000306|Census Tract 3.06|24504426|32001939|G5020|S|207403717935291|48181000303|Census Tract 3.03|56902867|50681325|G5020|S|24504426|32001939
20790536857099|48181000400|Census Tract 4|8718278|0|G5020|S|20740536857099|48181000400|Census Tract 4|8718278|0|G5020|S|8718278|0
20790536857104|48181000501|Census Tract 5.01|7918062|14803|G5020|S|20740536857104|48181000501|Census Tract 5.01|7918062|14803|G5020|S|7918062|14803
20790536857160|48181000502|Census Tract 5.02|1823611|0|G5020|S|20740536857160|48181000502|Census Tract 5.02|1823611|0|G5020|S|1823611|0
20790536857110|48181000600|Census Tract 6|43900233|0|G5020|S|20740536857110|48181000600|Census Tract 6|43900233|0|G5020|S|43900233|0
20790536857166|48181000700|Census Tract 7|4164379|0|G5020|S|20740536857166|48181000700|Census Tract 7|4164379|0|G5020|S|4164379|0
20790536857116|48181000800|Census Tract 8|13811214|354267|G5020|S|20740536857116|48181000800|Census Tract 8|13810248|354267|G5020|S|13810248|354267
20790536857116|48181000800|Census Tract 8|13811214|354267|G5020|S|20740536857123|48181000901|Census Tract 9.01|41109134|0|G5020|S|966|0
20790536857123|48181000901|Census Tract 9.01|41108168|0|G5020|S|20740536857123|48181000901|Census Tract 9.01|41109134|0|G5020|S|41108168|0
2079015496834518|48181000903|Census Tract 9.03|14356376|0|G5020|S|20740536857130|48181000902|Census Tract 9.02|31583603|0|G5020|S|14356376|0
2079015496834560|48181000904|Census Tract 9.04|17227227|0|G5020|S|20740536857130|48181000902|Census Tract 9.02|31583603|0|G5020|S|17227227|0
20790536857230|48181001101|Census Tract 11.01|140899702|319477|G5020|S|20740536857230|48181001101|Census Tract 11.01|140814720|319477|G5020|S|140812540|319477
20790536857230|48181001101|Census Tract 11.01|140899702|319477|G5020|S|20740536857216|48181001900|Census Tract 19|608586801|14102576|G5020|S|87162|0
2079015496834539|48181001103|Census Tract 11.03|28340534|77453|G5020|S|20740536857237|48181001102|Census Tract 11.02|177632250|303430|G5020|S|28340534|77453
2079015496834506|48181001104|Census Tract 11.04|149291716|225977|G5020|S|20740536857237|48181001102|Census Tract 11.02|177632250|303430|G5020|S|149291716|225977
20790536857173|48181001200|Census Tract 12|4476894|0|G5020|S|20740536857173|48181001200|Census Tract 12|4476894|0|G5020|S|4476894|0
20790536857180|48181001300|Census Tract 13|3256965|7836|G5020|S|20740536857180|48181001300|Census Tract 13|3256965|7836|G5020|S|3256965|7836
20790536857136|48181001400|Census Tract 14|22374269|0|G5020|S|20740536857136|48181001400|Census Tract 14|22374269|0|G5020|S|22374269|0
20790536857141|48181001500|Census Tract 15|14427963|0|G5020|S|20740536857141|48181001500|Census Tract 15|14427963|0|G5020|S|14427963|0
20790536857199|48181001700|Census Tract 17|16028820|105097|G5020|S|20740536857199|48181001700|Census Tract 17|16028820|105097|G5020|S|16028820|105097
20790536857088|48181001801|Census Tract 18.01|162195759|348003|G5020|S|20740536857088|48181001801|Census Tract 18.01|162196355|348003|G5020|S|162187802|348003
20790536857088|48181001801|Census Tract 18.01|162195759|348003|G5020|S|20740536857216|48181001900|Census Tract 19|608586801|14102576|G5020|S|7957|0
20790536857154|48181001802|Census Tract 18.02|200325979|890398|G5020|S|20740536857154|48181001802|Census Tract 18.02|200325979|890398|G5020|S|200325979|890398
20790536857148|48181001803|Census Tract 18.03|100372493|408151|G5020|S|20740536857148|48181001803|Census Tract 18.03|100372493|408151|G5020|S|100372493|408151
2079015496834504|48181001901|Census Tract 19.01|360176309|1964047|G5020|S|20740536857230|48181001101|Census Tract 11.01|140814720|319477|G5020|S|2180|0
2079015496834504|48181001901|Census Tract 19.01|360176309|1964047|G5020|S|20740536857088|48181001801|Census Tract 18.01|162196355|348003|G5020|S|8553|0
2079015496834504|48181001901|Census Tract 19.01|360176309|1964047|G5020|S|20740536857216|48181001900|Census Tract 19|608586801|14102576|G5020|S|360165576|1964047
2079015496834532|48181001902|Census Tract 19.02|248326106|12138529|G5020|S|20740536857216|48181001900|Census Tract 19|608586801|14102576|G5020|S|248326106|12138529
207903717935302|48181002000|Census Tract 20|4050524|0|G5020|S|207403717935302|48181002000|Census Tract 20|4050524|0|G5020|S|4050524|0
2079015503719630|48183000201|Census Tract 2.01|4705343|0|G5020|S|20740719487278|48183000200|Census Tract 2|20999159|28785|G5020|S|4705343|0
2079015503719621|48183000202|Census Tract 2.02|16293816|28785|G5020|S|20740719487278|48183000200|Census Tract 2|20999159|28785|G5020|S|16293816|28785
20790719495997|48183000300|Census Tract 3|6740323|0|G5020|S|20740719495997|48183000300|Census Tract 3|6740323|0|G5020|S|6740323|0
207903717937385|48183000401|Census Tract 4.01|7152500|0|G5020|S|207403717937385|48183000401|Census Tract 4.01|7152500|0|G5020|S|7152500|0
207903717937350|48183000402|Census Tract 4.02|3006041|12612|G5020|S|207403717937350|48183000402|Census Tract 4.02|3006041|12612|G5020|S|3006041|12612
20790719487060|48183000501|Census Tract 5.01|7057687|53260|G5020|S|20740719487060|48183000501|Census Tract 5.01|7057687|53260|G5020|S|7057687|53260
20790719487072|48183000502|Census Tract 5.02|4311127|0|G5020|S|20740719487072|48183000502|Census Tract 5.02|4311127|0|G5020|S|4311127|0
2079015503719639|48183000601|Census Tract 6.01|4460237|0|G5020|S|20740719487085|48183000600|Census Tract 6|10337491|0|G5020|S|4460237|0
2079015503719619|48183000602|Census Tract 6.02|5877254|0|G5020|S|20740719487085|48183000600|Census Tract 6|10337491|0|G5020|S|5877254|0
20790719487098|48183000700|Census Tract 7|5184281|4063|G5020|S|20740719487098|48183000700|Census Tract 7|5184281|4063|G5020|S|5184281|4063
20790719487110|48183000800|Census Tract 8|7550273|0|G5020|S|20740719487110|48183000800|Census Tract 8|7550273|0|G5020|S|7550273|0
20790719487459|48183000900|Census Tract 9|17612322|120029|G5020|S|20740719487459|48183000900|Census Tract 9|17612322|120029|G5020|S|17612322|120029
20790719487123|48183001000|Census Tract 10|2298282|0|G5020|S|20740719487123|48183001000|Census Tract 10|2298282|0|G5020|S|2298282|0
20790719488927|48183001100|Census Tract 11|7842151|0|G5020|S|20740719488927|48183001100|Census Tract 11|7842151|0|G5020|S|7842151|0
20790719487136|48183001200|Census Tract 12|2895249|0|G5020|S|20740719487136|48183001200|Census Tract 12|2895249|0|G5020|S|2895249|0
20790719487148|48183001300|Census Tract 13|3193466|0|G5020|S|20740719487148|48183001300|Census Tract 13|3193466|0|G5020|S|3193466|0
20790719491302|48183001400|Census Tract 14|34939911|524726|G5020|S|20740719491302|48183001400|Census Tract 14|34939911|524726|G5020|S|34939911|524726
20790719493519|48183001500|Census Tract 15|7171783|0|G5020|S|20740719493519|48183001500|Census Tract 15|7171783|0|G5020|S|7171783|0
20790719487170|48183010100|Census Tract 101|101442416|177709|G5020|S|20740719487170|48183010100|Census Tract 101|101442416|177709|G5020|S|101442416|177709
2079015503719667|48183010201|Census Tract 102.01|85163371|693633|G5020|S|20740719487243|48183010200|Census Tract 102|111343649|720279|G5020|S|85163371|693633
2079015503719659|48183010202|Census Tract 102.02|26180278|26646|G5020|S|20740719487243|48183010200|Census Tract 102|111343649|720279|G5020|S|26180278|26646
20790719487206|48183010301|Census Tract 103.01|9916855|0|G5020|S|20740719487206|48183010301|Census Tract 103.01|9935559|0|G5020|S|9916855|0
20790719487160|48183010302|Census Tract 103.02|34413156|281490|G5020|S|20740719487206|48183010301|Census Tract 103.01|9935559|0|G5020|S|18704|0
20790719487160|48183010302|Census Tract 103.02|34413156|281490|G5020|S|20740719487160|48183010302|Census Tract 103.02|34394452|281490|G5020|S|34394452|281490
2079015503719628|48183010401|Census Tract 104.01|77947872|70169|G5020|S|20740719487195|48183010400|Census Tract 104|151088455|226743|G5020|S|77947872|70169
2079015503719665|48183010402|Census Tract 104.02|73140219|156574|G5020|S|20740719487195|48183010400|Census Tract 104|151088455|226743|G5020|S|73140219|156574
2079015503719616|48183010501|Census Tract 105.01|35558485|3745841|G5020|S|20740719487182|48183010500|Census Tract 105|99141407|3922219|G5020|S|35558485|3745841
2079015503719646|48183010502|Census Tract 105.02|63577204|176378|G5020|S|20740719487182|48183010500|Census Tract 105|99141407|3922219|G5020|S|63577204|176378
20790719487254|48183010600|Census Tract 106|27552522|92955|G5020|S|20740719487254|48183010600|Census Tract 106|27552522|92955|G5020|S|27552522|92955
